# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 25 09:39:08 2026
#
# User preference: *
#
# CONSTRAINT:  where (soltype like '%confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and pl_radj > 0
# CONSTRAINT:  and pl_bmassj > 0)
# CONSTRAINT:  order by pl_bmassj desc
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
#
pl_name,sy_snum,discoverymethod,disc_year,soltype,pl_controv_flag,pl_radj,pl_bmassj
TOI-1710 b,2,Transit,2022,Published Confirmed,0,0.46000000,0.05800000
Kepler-82 c,1,Transit,2012,Published Confirmed,0,0.47100000,0.05800000
Kepler-276 d,1,Transit,2013,Published Confirmed,0,0.24400000,0.05800000
Kepler-211 c,1,Transit,2014,Published Confirmed,0,0.21900000,0.05800000
Kepler-18 c,1,Transit,2011,Published Confirmed,0,0.46600000,0.05800000
HD 93963 A c,2,Transit,2022,Published Confirmed,0,0.27832688,0.05789287
HAT-P-26 b,1,Transit,2010,Published Confirmed,0,0.65200000,0.05770000
HIP 9618 c,1,Transit,2023,Published Confirmed,0,0.29824300,0.05757824
TOI-7510 b,1,Transit,2025,Published Confirmed,0,0.65200000,0.05710000
TOI-1472 b,1,Transit,2024,Published Confirmed,0,0.36200000,0.05700000
TOI-2322 c,1,Transit,2025,Published Confirmed,0,0.16718737,0.05694897
K2-136 c,2,Transit,2017,Published Confirmed,0,0.26764253,0.05694897
HD 23472 b,1,Transit,2019,Published Confirmed,0,0.16700865,0.05638234
Kepler-396 c,1,Transit,2013,Published Confirmed,0,0.47300000,0.05600000
HD 21520 b,1,Transit,2024,Published Confirmed,0,0.24061064,0.05569043
Kepler-450 d,1,Transit,2015,Published Confirmed,0,0.08393255,0.05537552
Kepler-326 c,1,Transit,2014,Published Confirmed,0,0.24900000,0.05500000
Kepler-23 d,1,Transit,2014,Published Confirmed,0,0.19600000,0.05500000
HD 219666 b,1,Transit,2018,Published Confirmed,0,0.43700000,0.05500000
Kepler-595 b,1,Transit,2016,Published Confirmed,0,0.33080560,0.05474625
HD 88986 b,1,Radial Velocity,2023,Published Confirmed,0,0.22214330,0.05411725
HD 63433 c,1,Transit,2020,Published Confirmed,0,0.23037697,0.05411725
HD 23472 c,1,Transit,2019,Published Confirmed,0,0.19172094,0.05405405
Kepler-81 b,1,Transit,2012,Published Confirmed,0,0.25000000,0.05400000
Kepler-60 c,1,Transit,2012,Published Confirmed,0,0.21200000,0.05400000
Kepler-18 c,1,Transit,2011,Published Confirmed,0,0.49000000,0.05400000
Kepler-10 c,1,Transit,2011,Published Confirmed,0,0.21000000,0.05400000
K2-110 b,1,Transit,2017,Published Confirmed,0,0.22820987,0.05348798
AU Mic b,1,Transit,2020,Published Confirmed,0,0.36310170,0.05348798
Kepler-1661 b,2,Transit,2020,Published Confirmed,0,0.34525827,0.05348771
TOI-1052 b,1,Transit,2023,Published Confirmed,0,0.25604469,0.05317335
WASP-47 d,1,Transit,2015,Published Confirmed,0,0.33098403,0.05285845
K2-110 b,1,Transit,2017,Published Confirmed,0,0.23124275,0.05254381
TOI-1753 b,1,Transit,2024,Published Confirmed,0,0.22111960,0.05222944
HD 219666 b,1,Transit,2018,Published Confirmed,0,0.42019806,0.05222918
Kepler-276 c,1,Transit,2013,Published Confirmed,0,0.25900000,0.05200000
Kepler-18 d,1,Transit,2011,Published Confirmed,0,0.62300000,0.05200000
TOI-3884 b,1,Transit,2022,Published Confirmed,0,0.53528507,0.05191481
TOI-1472 b,1,Transit,2024,Published Confirmed,0,0.37109938,0.05191481
K2-32 b,2,Transit,2016,Published Confirmed,0,0.45766795,0.05191455
TOI-421 c,2,Transit,2020,Published Confirmed,0,0.45409938,0.05166284
TOI-2015 b,1,Transit,2023,Published Confirmed,0,0.30200000,0.05160017
K2-32 b,2,Transit,2016,Published Confirmed,0,0.44946103,0.05128554
BD+20 594 b,1,Transit,2016,Published Confirmed,0,0.19894727,0.05128528
Kepler-36 c,1,Transit,2012,Published Confirmed,0,0.35346657,0.05116611
Kepler-276 d,1,Transit,2013,Published Confirmed,0,0.25000000,0.05100000
Kepler-20 c,2,Transit,2011,Published Confirmed,0,0.27400000,0.05100000
Kepler-131 b,1,Transit,2014,Published Confirmed,0,0.21500000,0.05100000
HD 219134 d,1,Radial Velocity,2015,Published Confirmed,0,0.14363458,0.05087625
TOI-5076 b,2,Transit,2024,Published Confirmed,0,0.31130000,0.05080000
TOI-908 b,1,Transit,2023,Published Confirmed,0,0.28423637,0.05077268
TOI-2076 b,1,Transit,2021,Published Confirmed,0,0.24717908,0.05065626
TOI-5076 b,2,Transit,2024,Published Confirmed,0,0.28548537,0.05034163
TOI-1824 b,1,Transit,2024,Published Confirmed,0,0.24478826,0.05034163
TOI-1801 b,2,Transit,2023,Published Confirmed,0,0.17491500,0.05034163
K2-66 b,1,Transit,2016,Published Confirmed,0,0.24533899,0.05034163
TOI-942 b,1,Transit,2020,Published Confirmed,0,0.37844589,0.05034138
Kepler-453 b,2,Transit,2015,Published Confirmed,0,0.55348381,0.05034138
TOI-1266 b,1,Transit,2020,Published Confirmed,0,0.21928845,0.05002699
K2-110 b,1,Transit,2017,Published Confirmed,0,0.23124315,0.05002699
HD 73583 b,1,Transit,2022,Published Confirmed,0,0.25300000,0.05002699
K2-19 c,1,Transit,2015,Published Confirmed,0,0.40235525,0.05002674
TOI-2093 c,1,Transit,2025,Published Confirmed,0,0.20519261,0.04971236
K2-285 c,1,Transit,2018,Published Confirmed,0,0.31492551,0.04933455
TOI-2406 b,1,Transit,2021,Published Confirmed,0,0.25515255,0.04908309
Kepler-18 d,1,Transit,2011,Published Confirmed,0,0.59100000,0.04900000
KOI-94 c,2,Transit,2013,Published Confirmed,0,0.38500000,0.04900000
HD 63433 c,1,Transit,2020,Published Confirmed,0,0.24000000,0.04889116
WASP-47 d,1,Transit,2015,Published Confirmed,0,0.32563175,0.04876845
TOI-1231 b,1,Transit,2021,Published Confirmed,0,0.32563175,0.04845382
K2-263 b,1,Transit,2018,Published Confirmed,0,0.22419523,0.04845382
K2-24 c,1,Transit,2016,Published Confirmed,0,0.66910634,0.04845382
K2-105 b,1,Transit,2017,Published Confirmed,0,0.30332821,0.04845382
K2-24 c,1,Transit,2016,Published Confirmed,0,0.66910518,0.04845358
V1298 Tau e,3,Transit,2019,Published Confirmed,0,0.90730819,0.04813918
WASP-84 c,1,Transit,2023,Published Confirmed,0,0.17400000,0.04800000
Kepler-244 d,1,Transit,2014,Published Confirmed,0,0.20700000,0.04800000
Kepler-23 b,1,Transit,2011,Published Confirmed,0,0.17000000,0.04800000
Kepler-221 c,1,Transit,2014,Published Confirmed,0,0.23900000,0.04800000
Kepler-176 d,1,Transit,2014,Published Confirmed,0,0.22000000,0.04800000
Kepler-25 c,2,Transit,2011,Published Confirmed,0,0.46542957,0.04790000
TOI-1451 b,1,Transit,2024,Published Confirmed,0,0.23297739,0.04782455
WASP-47 d,1,Transit,2015,Published Confirmed,0,0.32384691,0.04782431
Kepler-411 d,2,Transit,2018,Published Confirmed,0,0.29610135,0.04782431
HD 106315 c,1,Transit,2017,Published Confirmed,0,0.38808101,0.04782431
TOI-2136 b,1,Transit,2022,Published Confirmed,0,0.18645763,0.04719528
TOI-1759 b,1,Transit,2022,Published Confirmed,0,0.27837464,0.04719528
TOI-1749 d,1,Transit,2021,Published Confirmed,0,0.22481973,0.04719528
K2-32 b,2,Transit,2016,Published Confirmed,0,0.47274593,0.04719528
KOI-1783.02,1,Transit,2020,Published Confirmed,0,0.48532429,0.04719504
TOI-3785 b,1,Transit,2023,Published Confirmed,0,0.45856088,0.04703796
Kepler-350 d,1,Transit,2013,Published Confirmed,0,0.20300000,0.04700000
Kepler-350 d,1,Transit,2013,Published Confirmed,0,0.25000000,0.04700000
K2-263 b,1,Transit,2018,Published Confirmed,0,0.21500617,0.04688064
Kepler-18 d,1,Transit,2011,Published Confirmed,0,0.53528415,0.04688041
TOI-1246 e,1,Transit,2022,Published Confirmed,0,0.33722959,0.04656601
HD 207897 b,1,Transit,2021,Published Confirmed,0,0.20903072,0.04656601
K2-263 b,1,Transit,2018,Published Confirmed,0,0.21500580,0.04656577
Kepler-177 c,1,Transit,2013,Published Confirmed,0,0.77883843,0.04625114
EPIC 249893012 c,1,Transit,2020,Published Confirmed,0,0.32741547,0.04615675
Kepler-339 d,1,Transit,2014,Published Confirmed,0,0.10500000,0.04600000
Kepler-48 c,1,Transit,2012,Published Confirmed,0,0.24177001,0.04596797
TOI-1691 b,1,Transit,2024,Published Confirmed,0,0.31805307,0.04593674
HD 106315 c,1,Transit,2017,Published Confirmed,0,0.44428661,0.04593674
TOI-1751 b,1,Transit,2024,Published Confirmed,0,0.24712327,0.04562210
TOI-1246 e,1,Transit,2022,Published Confirmed,0,0.31351535,0.04562210
AU Mic c,1,Transit,2021,Published Confirmed,0,0.24890756,0.04549625
HD 207897 b,1,Transit,2021,Published Confirmed,0,0.22312466,0.04530747
Kepler-48 b,1,Transit,2012,Published Confirmed,0,0.18300000,0.04500000
Kepler-25 c,2,Transit,2011,Published Confirmed,0,0.40100000,0.04500000
Kepler-20 f,2,Transit,2011,Published Confirmed,0,0.09200000,0.04500000
K2-266 e,2,Transit,2018,Published Confirmed,0,0.24355429,0.04499261
WASP-47 d,1,Transit,2015,Published Confirmed,0,0.31822697,0.04467820
TOI-421 c,2,Transit,2020,Published Confirmed,0,0.45410017,0.04436356
Kepler-107 e,1,Transit,2014,Published Confirmed,0,0.25898876,0.04436356
GJ 3470 b,1,Radial Velocity,2012,Published Confirmed,0,0.38540459,0.04436334
TOI-1749 c,1,Transit,2021,Published Confirmed,0,0.18913406,0.04404893
TOI-1422 c,1,Radial Velocity,2025,Published Confirmed,0,0.23284900,0.04404893
K2-19 d,1,Transit,2016,Published Confirmed,0,0.10170399,0.04404871
Kepler-62 d,1,Transit,2013,Published Confirmed,0,0.17400000,0.04400000
GJ 3470 b,1,Radial Velocity,2012,Published Confirmed,0,0.37000000,0.04400000
Kepler-10 c,1,Transit,2011,Published Confirmed,0,0.20965296,0.04398578
Kepler-103 b,1,Transit,2014,Published Confirmed,0,0.29057058,0.04374070
Kepler-82 c,1,Transit,2012,Published Confirmed,0,0.47640289,0.04373407
GJ 3470 b,1,Radial Velocity,2012,Published Confirmed,0,0.43090374,0.04373407
GJ 3470 b,1,Radial Velocity,2012,Published Confirmed,0,0.40770809,0.04373407
TOI-220 b,1,Transit,2021,Published Confirmed,0,0.27031896,0.04341966
TOI-411 b,1,Transit,2022,Published Confirmed,0,0.12150971,0.04313648
K2-32 d,2,Transit,2016,Published Confirmed,0,0.29708321,0.04310502
Kepler-79 c,1,Transit,2012,Published Confirmed,0,0.18300000,0.04300000
GJ 3470 b,1,Radial Velocity,2012,Published Confirmed,0,0.34600000,0.04300000
Kepler-48 c,1,Transit,2012,Published Confirmed,0,0.28000000,0.04279039
AU Mic c,1,Transit,2021,Published Confirmed,0,0.28905394,0.04279039
TOI-125 d,1,Transit,2020,Published Confirmed,0,0.26139709,0.04279017
TOI-4311 c,1,Transit,2026,Published Confirmed,0,0.22035902,0.04272746
Kepler-20 c,2,Transit,2011,Published Confirmed,0,0.25693683,0.04263316
TOI-1064 b,1,Transit,2022,Published Confirmed,0,0.23079708,0.04247575
TOI-1266 b,1,Transit,2020,Published Confirmed,0,0.21143724,0.04247554
Kepler-177 c,1,Transit,2013,Published Confirmed,0,0.65126238,0.04247554
Kepler-20 d,2,Transit,2011,Published Confirmed,0,0.23249215,0.04216111
Kepler-385 c,1,Transit,2014,Published Confirmed,0,0.27700000,0.04200000
Kepler-238 f,1,Transit,2013,Published Confirmed,0,0.17800000,0.04200000
Kepler-11 c,1,Transit,2010,Published Confirmed,0,0.28100000,0.04200000
Kepler-106 c,1,Transit,2014,Published Confirmed,0,0.21295424,0.04192028
TOI-2458 b,1,Transit,2024,Published Confirmed,0,0.25247612,0.04187794
WASP-47 d,1,Transit,2015,Published Confirmed,0,0.31938676,0.04184648
TOI-1260 c,1,Transit,2021,Published Confirmed,0,0.24623113,0.04153184
LP 890-9 b,1,Transit,2022,Published Confirmed,0,0.11776272,0.04153184
V1298 Tau b,3,Transit,2019,Published Confirmed,0,0.83950542,0.04121721
WASP-47 d,1,Transit,2015,Published Confirmed,0,0.31902935,0.04121700
Kepler-95 b,1,Transit,2014,Published Confirmed,0,0.30500000,0.04100000
TOI-1669 c,1,Transit,2024,Published Confirmed,0,0.20487123,0.04090257
K2-138 e,1,Transit,2017,Published Confirmed,0,0.30243554,0.04080798
Kepler-96 b,1,Transit,2014,Published Confirmed,0,0.21170524,0.04080035
Kepler-20 d,2,Transit,2011,Published Confirmed,0,0.22232173,0.04073508
Kepler-538 b,2,Transit,2016,Published Confirmed,0,0.19760940,0.04058794
K2-233 c,1,Transit,2018,Published Confirmed,0,0.11428336,0.04030477
Kepler-20 c,2,Transit,2011,Published Confirmed,0,0.27183513,0.04011579
TOI-1736 b,1,Transit,2023,Published Confirmed,0,0.22300000,0.04000000
Kepler-385 b,1,Transit,2014,Published Confirmed,0,0.24900000,0.04000000
Kepler-33 e,1,Transit,2011,Published Confirmed,0,0.33400000,0.04000000
HIP 116454 b,2,Transit,2014,Published Confirmed,0,0.22000000,0.04000000
Kepler-18 b,1,Transit,2011,Published Confirmed,0,0.16138845,0.03997961
Kepler-92 c,1,Transit,2013,Published Confirmed,0,0.21875316,0.03996054
K2-199 c,1,Transit,2018,Published Confirmed,0,0.23820186,0.03964403
HD 106315 b,1,Transit,2017,Published Confirmed,0,0.21768222,0.03964383
GJ 3470 b,1,Radial Velocity,2012,Published Confirmed,0,0.34615041,0.03958091
TOI-6054.01,1,Transit,2024,Published Confirmed,0,0.23552543,0.03932940
TOI-1410.01,1,Transit,2024,Published Confirmed,0,0.27663801,0.03932940
K2-37 d,1,Transit,2016,Published Confirmed,0,0.20608475,0.03932940
Kepler-79 b,1,Transit,2012,Published Confirmed,0,0.29779641,0.03932920
Kepler-450 c,1,Transit,2015,Published Confirmed,0,0.23158176,0.03932920
K2-199 c,1,Transit,2018,Published Confirmed,0,0.25426041,0.03901476
Kepler-223 c,1,Transit,2014,Published Confirmed,0,0.23195646,0.03901457
TOI-1736 b,1,Transit,2023,Published Confirmed,0,0.28385769,0.03870013
TOI-1136 d,1,Transit,2022,Published Confirmed,0,0.41227248,0.03870013
TOI-1347 b,1,Transit,2024,Published Confirmed,0,0.16186547,0.03838549
TOI-1136 g,1,Transit,2022,Published Confirmed,0,0.22571187,0.03838549
WASP-47 e,1,Transit,2015,Published Confirmed,0,0.16210188,0.03838530
Kepler-37 d,1,Transit,2013,Published Confirmed,0,0.17307521,0.03838530
Kepler-82 b,1,Transit,2012,Published Confirmed,0,0.36310108,0.03822798
TOI-1422 b,1,Transit,2022,Published Confirmed,0,0.35121976,0.03807086
K2-32 c,2,Transit,2016,Published Confirmed,0,0.26853421,0.03807067
Kepler-161 b,1,Transit,2014,Published Confirmed,0,0.17200000,0.03800000
CoRoT-22 b,1,Transit,2014,Published Confirmed,0,0.43500000,0.03800000
Kepler-10 c,1,Transit,2011,Published Confirmed,0,0.20876118,0.03797807
HIP 41378 f,1,Transit,2016,Published Confirmed,0,0.82077044,0.03775622
HIP 41378 e,1,Transit,2016,Published Confirmed,0,0.43893376,0.03775622
HD 106315 c,1,Transit,2017,Published Confirmed,0,0.39066889,0.03775622
Kepler-37 c,1,Transit,2013,Published Confirmed,0,0.06691052,0.03775603
K2-38 b,1,Transit,2016,Published Confirmed,0,0.13828174,0.03775603
TOI-1736 b,1,Transit,2023,Published Confirmed,0,0.27210324,0.03744159
TOI-1249 b,1,Transit,2024,Published Confirmed,0,0.29182226,0.03744159
Kepler-92 d,1,Transit,2015,Published Confirmed,0,0.18395964,0.03733640
TOI-1260 d,1,Transit,2022,Published Confirmed,0,0.27834824,0.03725281
TOI-5398 c,1,Transit,2023,Published Confirmed,0,0.31403391,0.03712695
TOI-1260 c,1,Transit,2021,Published Confirmed,0,0.25158398,0.03712695
K2-79 b,1,Transit,2016,Published Confirmed,0,0.36488599,0.03712695
Kepler-33 d,1,Transit,2011,Published Confirmed,0,0.44400000,0.03700000
Kepler-161 c,1,Transit,2014,Published Confirmed,0,0.16700000,0.03700000
Kepler-113 b,1,Transit,2014,Published Confirmed,0,0.16200000,0.03700000
HIP 116454 b,2,Transit,2014,Published Confirmed,0,0.22600000,0.03700000
G 9-40 b,1,Transit,2019,Published Confirmed,0,0.18065840,0.03681232
Kepler-103 b,1,Transit,2014,Published Confirmed,0,0.31097386,0.03671793
HD 152843 b,1,Transit,2021,Published Confirmed,0,0.30422035,0.03637183
Kepler-83 c,2,Transit,2012,Published Confirmed,0,0.20800000,0.03600000
Kepler-30 b,1,Transit,2012,Published Confirmed,0,0.34800000,0.03600000
K2-180 b,1,Transit,2018,Published Confirmed,0,0.20000000,0.03600000
K2-180 b,1,Transit,2018,Published Confirmed,0,0.22000000,0.03590000
Kepler-10 c,1,Transit,2011,Published Confirmed,0,0.21009939,0.03586841
KOI-142 b,1,Transit,2013,Published Confirmed,0,0.33865702,0.03573249
HD 35843 c,1,Transit,2025,Published Confirmed,0,0.22660401,0.03561670
Kepler-79 d,1,Transit,2014,Published Confirmed,0,0.61664734,0.03555360
Kepler-10 c,1,Transit,2011,Published Confirmed,0,0.21009939,0.03552231
HD 136352 c,1,Radial Velocity,2019,Published Confirmed,0,0.23267018,0.03552213
TOI-1338 b,2,Transit,2020,Published Confirmed,0,0.68350000,0.03550000
K2-266 b,2,Transit,2018,Published Confirmed,0,0.29440628,0.03545236
K2-233 b,1,Transit,2018,Published Confirmed,0,0.11981464,0.03542792
HD 136352 c,1,Radial Velocity,2019,Published Confirmed,0,0.26014854,0.03536499
HD 136352 c,1,Radial Velocity,2019,Published Confirmed,0,0.25488491,0.03530207
HD 183579 b,1,Transit,2021,Published Confirmed,0,0.31492605,0.03523914
Kepler-11 c,1,Transit,2010,Published Confirmed,0,0.27219246,0.03507001
Kepler-24 b,1,Transit,2011,Published Confirmed,0,0.20947489,0.03505036
HD 3167 c,1,Transit,2016,Published Confirmed,0,0.26764253,0.03501890
Kepler-417 b,1,Transit Timing Variations,2014,Published Confirmed,0,0.20600000,0.03500000
Kepler-351 c,1,Transit,2014,Published Confirmed,0,0.28200000,0.03500000
Kepler-106 e,1,Transit,2014,Published Confirmed,0,0.22800000,0.03500000
K2-19 c,1,Transit,2015,Published Confirmed,0,0.34615101,0.03498743
TOI-1347 b,1,Transit,2024,Published Confirmed,0,0.16058552,0.03492451
Kepler-20 c,2,Transit,2011,Published Confirmed,0,0.25818583,0.03492451
K2-370 b,1,Transit,2022,Published Confirmed,0,0.23820186,0.03492451
HD 63935 c,1,Radial Velocity,2021,Published Confirmed,0,0.27339800,0.03492451
HD 63935 c,1,Radial Velocity,2021,Published Confirmed,0,0.25872112,0.03492451
K2-3 d,1,Transit,2015,Published Confirmed,0,0.13649746,0.03492433
Kepler-48 c,1,Transit,2012,Published Confirmed,0,0.22838830,0.03490021
TOI-2000 b,1,Transit,2023,Published Confirmed,0,0.24100000,0.03470000
KOI-1833 d,1,Transit,2021,Published Confirmed,0,0.23017258,0.03467280
TOI-4010 b,1,Transit,2023,Published Confirmed,0,0.26942682,0.03460987
K2-19 c,1,Transit,2015,Published Confirmed,0,0.36577813,0.03460987
EPIC 211945201 b,1,Transit,2018,Published Confirmed,0,0.49067798,0.03460987
Kepler-549 b,1,Transit,2016,Published Confirmed,0,0.27656348,0.03460970
Kepler-94 b,1,Transit,2014,Published Confirmed,0,0.27165717,0.03459928
Kepler-79 b,1,Transit,2012,Published Confirmed,0,0.31000000,0.03430000
HD 77946 b,1,Transit,2024,Published Confirmed,0,0.25840541,0.03429524
K2-290 b,3,Transit,2019,Published Confirmed,0,0.27299491,0.03429506
Kepler-94 b,1,Transit,2014,Published Confirmed,0,0.31300000,0.03400000
Kepler-28 c,1,Transit,2011,Published Confirmed,0,0.24700000,0.03400000
TOI-5800 b,1,Transit,2025,Published Confirmed,0,0.23909400,0.03398060
TOI-1759 b,1,Transit,2022,Published Confirmed,0,0.28013252,0.03398060
Kepler-105 b,1,Transit,2013,Published Confirmed,0,0.22571187,0.03398060
K2-19 c,1,Transit,2015,Published Confirmed,0,0.36577813,0.03398060
K2-19 c,1,Transit,2015,Published Confirmed,0,0.36577813,0.03398060
HD 63935 b,1,Transit,2021,Published Confirmed,0,0.26675039,0.03398060
HD 6061 b,2,Transit,2023,Published Confirmed,0,0.21857474,0.03398060
Kepler-25 b,2,Transit,2011,Published Confirmed,0,0.24123514,0.03397169
TOI-1080 b,1,Transit,2026,Published Confirmed,0,0.10705701,0.03366596
HIP 8152 c,1,Transit,2023,Published Confirmed,0,0.22521451,0.03366596
K2-285 e,1,Transit,2018,Published Confirmed,0,0.17396735,0.03366580
HD 3167 c,1,Transit,2016,Published Confirmed,0,0.26077304,0.03357157
TOI-1438 c,1,Transit,2025,Published Confirmed,0,0.24533899,0.03335133
TOI-1279 b,1,Transit,2024,Published Confirmed,0,0.23744044,0.03335133
Kepler-538 b,2,Transit,2016,Published Confirmed,0,0.19760906,0.03335116
TOI-757 b,1,Transit,2024,Published Confirmed,0,0.22303545,0.03303669
HD 63935 b,1,Transit,2021,Published Confirmed,0,0.26012646,0.03303669
HD 106315 b,1,Transit,2017,Published Confirmed,0,0.21411403,0.03303669
Kepler-305 b,1,Transit,2013,Published Confirmed,0,0.32100000,0.03300000
Kepler-21 b,2,Transit,2012,Published Confirmed,0,0.14590000,0.03300000
Kepler-106 c,1,Transit,2014,Published Confirmed,0,0.22300000,0.03300000
KOI-94 b,2,Transit,2013,Published Confirmed,0,0.15300000,0.03300000
HD 73344 b,1,Transit,2024,Published Confirmed,0,0.25729369,0.03297377
Kepler-538 b,2,Transit,2016,Published Confirmed,0,0.19243498,0.03291019
TOI-1723 b,1,Transit,2024,Published Confirmed,0,0.29369844,0.03272206
TOI-1437 b,1,Transit,2024,Published Confirmed,0,0.21721069,0.03272206
HD 224018 c,1,Transit,2025,Published Confirmed,0,0.21589831,0.03272206
HD 191939 b,1,Transit,2020,Published Confirmed,0,0.30243606,0.03272206
EPIC 229004835 b,1,Transit,2023,Published Confirmed,0,0.20804746,0.03272206
WASP-47 d,1,Transit,2015,Published Confirmed,0,0.32117049,0.03272190
KOI-3503 c,1,Transit,2021,Published Confirmed,0,0.10794916,0.03259621
TOI-1803 b,1,Transit,2025,Published Confirmed,0,0.26675039,0.03247035
TOI-5817 b,2,Transit,2025,Published Confirmed,0,0.27477967,0.03240742
K2-233 d,1,Transit,2018,Published Confirmed,0,0.21081310,0.03240742
K2-32 d,2,Transit,2016,Published Confirmed,0,0.30600410,0.03240726
Kepler-129 b,1,Transit,2014,Published Confirmed,0,0.20438968,0.03216289
Kepler-95 b,1,Transit,2014,Published Confirmed,0,0.27790216,0.03216113
TOI-451 d,2,Transit,2020,Published Confirmed,0,0.35061172,0.03209279
HD 73583 b,1,Transit,2022,Published Confirmed,0,0.24890756,0.03209279
EPIC 249893012 d,1,Transit,2020,Published Confirmed,0,0.35150326,0.03202970
TOI-1062 b,1,Transit,2021,Published Confirmed,0,0.20207011,0.03193547
TOI-1634 b,2,Transit,2021,Published Confirmed,0,0.15603560,0.03190401
HIP 116454 b,2,Transit,2014,Published Confirmed,0,0.22571187,0.03177815
HD 106315 b,1,Transit,2017,Published Confirmed,0,0.20073190,0.03177815
Kepler-20 d,2,Transit,2011,Published Confirmed,0,0.24480328,0.03168360
TOI-669 b,1,Transit,2023,Published Confirmed,0,0.23071365,0.03146352
TOI-1180 b,1,Transit,2024,Published Confirmed,0,0.27086979,0.03146352
Kepler-107 c,1,Transit,2014,Published Confirmed,0,0.14247504,0.03146352
K2-19 d,1,Transit,2016,Published Confirmed,0,0.09902774,0.03146352
K2-19 d,1,Transit,2016,Published Confirmed,0,0.09902774,0.03146352
